id;name;longitude;latitude;geometry;description;historic;amenity;height;website;type
4352329480;Unnamed;10.9453115;46.1794161;POINT (10.9453115 46.1794161);;;;;;
4354071948;Monte Sòus;11.0523998;46.5047874;POINT (11.0523998 46.5047874);;;;;;peak
4354378978;Dos de Camorè;11.3419982;46.2067185;POINT (11.3419982 46.2067185);;;;;;peak
4359226000;Dosso del Lago;10.956459;46.2638395;POINT (10.956459 46.2638395);;;;;;peak
4360180575;Unnamed;10.8933105;46.1752546;POINT (10.8933105 46.1752546);;;;;;peak
4361837152;Unnamed;11.2444108;46.1128955;POINT (11.2444108 46.1128955);;;;;;
4362054320;Goldlahnspitz - Tricorno;10.9947487;46.4809845;POINT (10.9947487 46.4809845);;;;;;peak
4362054324;Schrummspitz;10.9323939;46.4535803;POINT (10.9323939 46.4535803);;;;;;peak
4362054326;Monte Largaden;11.2175485;46.4424493;POINT (11.2175485 46.4424493);;;;;;peak
4364397176;Unnamed;11.2112545;46.3923058;POINT (11.2112545 46.3923058);;;;;;peak
4365806096;Monte Saleci;10.8225284;46.3657944;POINT (10.8225284 46.3657944);;;;;;peak
4365818796;Cima Mezzana;10.8103004;46.3600343;POINT (10.8103004 46.3600343);;;;;;peak
4365818797;Cima Tremenesca;10.8033223;46.379688;POINT (10.8033223 46.379688);;;;;;peak
4365867389;Unnamed;10.8147952;46.3618392;POINT (10.8147952 46.3618392);;;;;;peak
4370204725;Unnamed;11.0818107;46.0612602;POINT (11.0818107 46.0612602);;;;;;
4372053186;Cima Careser;10.7268577;46.4480261;POINT (10.7268577 46.4480261);;;;;;peak
4375346415;Unnamed;11.2675983;46.0854504;POINT (11.2675983 46.0854504);;;;;;
4375871136;Celva Basso;11.1896361;46.0716955;POINT (11.1896361 46.0716955);;;;;;peak
4376925216;Col Mongo;11.7606565;46.1961841;POINT (11.7606565 46.1961841);;;;;;peak
4376935780;Palon di Folga;11.765999;46.1929891;POINT (11.765999 46.1929891);;;;;;peak
4376951089;Cima Valsorda;11.7361929;46.1997107;POINT (11.7361929 46.1997107);;;;;;peak
4376974234;Cima Cuneletti;11.7359697;46.2046385;POINT (11.7359697 46.2046385);;;;;;peak
4377918819;Unnamed;11.0879022;46.0467973;POINT (11.0879022 46.0467973);;;;;;
4378832453;Crepa Neigra;11.7641369;46.4532674;POINT (11.7641369 46.4532674);;;;;;peak
4381162862;Unnamed;11.2408662;46.1114742;POINT (11.2408662 46.1114742);;;;;;
4382418059;Cima della Nara (Cima dei Coi);10.805012;45.844236;POINT (10.805012 45.844236);;;;;;peak
4386995992;Unnamed;10.7755682;45.8885079;POINT (10.7755682 45.8885079);;;;;;
4387422692;Unnamed;11.0863189;46.0920369;POINT (11.0863189 46.0920369);;;;;;
4387437646;Unnamed;11.0888435;46.0866201;POINT (11.0888435 46.0866201);;;;;;
4391402943;Spiz de Soforcela;11.7627378;46.4566682;POINT (11.7627378 46.4566682);;;;;;peak
4391419355;Col Bel;11.7359342;46.4479308;POINT (11.7359342 46.4479308);;;;;;peak
4391733070;Unnamed;11.0409109;46.1393104;POINT (11.0409109 46.1393104);Aerial view of Trento and Adige Valley;;;;;
4397971539;Dos del sabion;11.2469767;46.1109012;POINT (11.2469767 46.1109012);;;;;;peak
4398199606;Turrion Basso;10.9276792;46.208433;POINT (10.9276792 46.208433);;;;;;peak
4401706408;Unnamed;11.2665256;46.0992522;POINT (11.2665256 46.0992522);;;;;;peak
4402931253;Colle di Santo Stefano;10.7212622;45.8976096;POINT (10.7212622 45.8976096);;;;;;peak
4403386240;Cima Ritorto;10.7807474;46.2329008;POINT (10.7807474 46.2329008);;;;;;peak
4407026277;Dos de la Perina;11.2655219;46.1041017;POINT (11.2655219 46.1041017);;;;;;peak
4407745858;Monte Iron;10.7900944;46.0771535;POINT (10.7900944 46.0771535);;;;;;peak
4411383229;Monte Silana;11.6032375;46.0812809;POINT (11.6032375 46.0812809);;;;;;peak
4412858574;Palòn di Cece;11.6790989;46.2576658;POINT (11.6790989 46.2576658);;;;;;peak
4413721882;Monte Gazza;11.0025991;46.116104;POINT (11.0025991 46.116104);;;;;;peak
4413738972;Monte Ranzo;10.977665;46.1006047;POINT (10.977665 46.1006047);;;;;;peak
4413753188;Monte Fausior;11.0670971;46.1949624;POINT (11.0670971 46.1949624);;;;;;peak
4421788841;La lasta;11.2411445;46.0805868;POINT (11.2411445 46.0805868);;;;;;
4429648216;Punta dele Selle;11.7584856;46.3949547;POINT (11.7584856 46.3949547);;;;;;peak
4429662390;Punta Alochet;11.7507259;46.3900719;POINT (11.7507259 46.3900719);;;;;;peak
4429662391;Cima Malinverno;11.7248648;46.387374;POINT (11.7248648 46.387374);;;;;;peak
4429662392;Spiz de Tariciogn;11.7400972;46.3858782;POINT (11.7400972 46.3858782);;;;;;peak
4456126289;Monte Gorsa;11.2101956;46.1386071;POINT (11.2101956 46.1386071);;;;;;peak
4460614440;Torre Rizzi;11.6708483;46.4565025;POINT (11.6708483 46.4565025);;;;;;peak
4460616721;Aut da Muncion;11.6754324;46.4559343;POINT (11.6754324 46.4559343);;;;;;peak
4460619123;Polenton;11.6679028;46.4673328;POINT (11.6679028 46.4673328);;;;;;peak
4460621101;Sas de Dona;11.6671095;46.4790067;POINT (11.6671095 46.4790067);;;;;;peak
4460629558;Ponjin;11.7075883;46.480579;POINT (11.7075883 46.480579);;;;;;peak
4460634993;Dò Ciuril;11.6910955;46.4700512;POINT (11.6910955 46.4700512);;;;;;peak
4460634994;Unnamed;11.6915742;46.4771658;POINT (11.6915742 46.4771658);;;;;;peak
4460643568;Croda del Lago;11.6604555;46.4811588;POINT (11.6604555 46.4811588);;;;;;peak
4460643569;Crepes de Lausa;11.6597046;46.4683616;POINT (11.6597046 46.4683616);;;;;;peak
4460646181;Piz dal Sciarpel;11.6652177;46.4594499;POINT (11.6652177 46.4594499);;;;;;peak
4460655728;Gran Cront;11.6514576;46.4535233;POINT (11.6514576 46.4535233);;;;;;peak
4464458189;Cima Spiadon;11.6497369;46.1833357;POINT (11.6497369 46.1833357);;;;;;peak
4464458190;Col della Croce;11.6381811;46.1649167;POINT (11.6381811 46.1649167);;;;;;peak
4464458191;Conte Moro;11.6500087;46.1637101;POINT (11.6500087 46.1637101);;;;;;peak
4464458192;Monte Tolvà;11.6444735;46.1432277;POINT (11.6444735 46.1432277);;;;;;peak
4464458193;Cima Orena;11.6451945;46.1370525;POINT (11.6451945 46.1370525);;;;;;peak
4464462153;Monte Timoncello;11.6447917;46.1244612;POINT (11.6447917 46.1244612);;;;;;peak
4464462154;Col del Rigon;11.6730611;46.1405996;POINT (11.6730611 46.1405996);;;;;;peak
4464462155;M. Calmandrino;11.6729109;46.1458626;POINT (11.6729109 46.1458626);;;;;;peak
4464462156;Cima di Mezzogiorno;11.67361;46.1768434;POINT (11.67361 46.1768434);;;;;;peak
4464495815;Il Contessat;11.6380281;46.1583172;POINT (11.6380281 46.1583172);;;;;;peak
4464495816;La Contessa;11.6401174;46.1545676;POINT (11.6401174 46.1545676);;;;;;peak
4464495817;Pizzo degli Uccelli;11.6885617;46.1243486;POINT (11.6885617 46.1243486);;;;;;peak
4464495818;Colle di Coston;11.6762919;46.1343949;POINT (11.6762919 46.1343949);;;;;;peak
4464586945;Agnelessa;11.7750025;46.2130599;POINT (11.7750025 46.2130599);;;;;;peak
4464588920;Cima Tognazza;11.7703636;46.2284479;POINT (11.7703636 46.2284479);;;;;;peak
4464900169;Col della Remitta;11.712476;46.1186488;POINT (11.712476 46.1186488);;;;;;peak
4465217303;Aia Tonda;11.6613752;46.1702025;POINT (11.6613752 46.1702025);;;;;;peak
4465255320;Coston;11.7562594;46.1841;POINT (11.7562594 46.1841);;;;;;peak
4470383944;Unnamed;11.5300723;46.0334255;POINT (11.5300723 46.0334255);;;;;;
4470383946;Sasso Gambarile;11.5300864;46.0334475;POINT (11.5300864 46.0334475);;;;;;peak
4478658372;Monte Palù;10.6352933;46.3179469;POINT (10.6352933 46.3179469);;;;;;peak
4478666456;Cima d'Amola;10.6730608;46.2271881;POINT (10.6730608 46.2271881);;;;;;peak
4478678252;Monte Mason;10.6733728;46.3303726;POINT (10.6733728 46.3303726);;;;;;peak
4478678660;Unnamed;10.6749975;46.3435621;POINT (10.6749975 46.3435621);;;;;;peak
4479129861;Mulàr;10.9709774;46.202307;POINT (10.9709774 46.202307);;;;;;peak
4489383226;Col Scandolera;11.4904154;46.1085343;POINT (11.4904154 46.1085343);;;;;;peak
4498638308;Col dei Trenti;11.5265244;46.0669388;POINT (11.5265244 46.0669388);;;;;;peak
4506827545;Pala di Cagnon;11.3718135;46.1574467;POINT (11.3718135 46.1574467);;;;;;peak
4506827546;Schvorzlommer;11.3611557;46.1534722;POINT (11.3611557 46.1534722);;;;;;peak
4517962776;Unnamed;10.9667287;45.7202148;POINT (10.9667287 45.7202148);;;;;;
4525104040;Unnamed;10.9673161;45.7281902;POINT (10.9673161 45.7281902);;;;;;
4526823625;Unnamed;10.9533006;45.7122587;POINT (10.9533006 45.7122587);;;;;;
4528489383;Unnamed;11.2547435;46.0555498;POINT (11.2547435 46.0555498);;;;;;
4533699605;Unnamed;11.544053;46.0480602;POINT (11.544053 46.0480602);;;;;;
4538439192;Unnamed;10.9577909;45.6960599;POINT (10.9577909 45.6960599);;;;;;peak
4543299109;Unnamed;11.2487063;46.0580773;POINT (11.2487063 46.0580773);;;;;;
4546843391;Unnamed;11.7783142;46.133782;POINT (11.7783142 46.133782);;;;;;
4551477408;Unnamed;11.4623214;46.2849973;POINT (11.4623214 46.2849973);;;;;;
4554582261;Cima Terra Bianca;11.3896896;46.1161011;POINT (11.3896896 46.1161011);;;;;;peak
4554587188;Monte del Lago;11.3834441;46.1085357;POINT (11.3834441 46.1085357);;;;;;peak
4558708539;Unnamed;11.1945473;46.0451578;POINT (11.1945473 46.0451578);;;;;;
4563779982;Cima del Frate;11.5716411;46.1163165;POINT (11.5716411 46.1163165);;;;;;peak
4564657370;Monte Calvo;11.2607222;46.1002372;POINT (11.2607222 46.1002372);;;;;;
4570234628;Unnamed;11.5534249;46.0487223;POINT (11.5534249 46.0487223);;;;;;
4570687561;Unnamed;11.0650483;45.8671807;POINT (11.0650483 45.8671807);;;;;;
4570722870;Unnamed;11.1853279;45.878475;POINT (11.1853279 45.878475);;;;;;
4572848720;Unnamed;11.4639767;46.2850773;POINT (11.4639767 46.2850773);;;;;;
4573017619;Unnamed;11.4577217;46.2805747;POINT (11.4577217 46.2805747);;;;;;
4573017620;Unnamed;11.4523653;46.2776828;POINT (11.4523653 46.2776828);;;;;;
4573876986;Cimon del Terzo;11.490719;46.2061964;POINT (11.490719 46.2061964);;;;;;peak
4579715079;Unnamed;11.1549401;45.9023107;POINT (11.1549401 45.9023107);;;;;;
4579727035;Cimon di Busa Bèla;11.4755817;46.2060561;POINT (11.4755817 46.2060561);;;;;;peak
4579987399;Cimonat;11.4864159;46.2123392;POINT (11.4864159 46.2123392);;;;;;peak
4582441703;Pagoda;11.4630508;46.2927689;POINT (11.4630508 46.2927689);;;;;;
4585505490;Unnamed;11.4627713;46.2848775;POINT (11.4627713 46.2848775);;;;;;
4592489952;Unnamed;11.1156199;46.1463031;POINT (11.1156199 46.1463031);;;;;;
4592489972;Unnamed;11.1207134;46.1515195;POINT (11.1207134 46.1515195);;;;;;
4594155558;Lucianella;11.4692132;46.2913676;POINT (11.4692132 46.2913676);;;;;;
4594490399;Unnamed;11.2657676;46.0527454;POINT (11.2657676 46.0527454);;;;;;
4598783464;Monte Orno;11.2815401;46.0573558;POINT (11.2815401 46.0573558);;;;;;peak
4598798792;Sèmperspitz;11.3073456;46.0498472;POINT (11.3073456 46.0498472);;;;;;peak
4598813742;Unnamed;11.3970762;46.1733671;POINT (11.3970762 46.1733671);;;;;;peak
4608213506;Dos Alt;11.2476136;46.1003371;POINT (11.2476136 46.1003371);;;;;;peak
4621931682;Unnamed;11.2165329;46.0951126;POINT (11.2165329 46.0951126);;;;;;
4625130228;Unnamed;11.2811562;46.0206429;POINT (11.2811562 46.0206429);;;;;;
4625658438;Pala de l'Aiona;11.4130569;46.1634757;POINT (11.4130569 46.1634757);;;;;;peak
4625664259;Manghenéti;11.4294624;46.1710156;POINT (11.4294624 46.1710156);;;;;;peak
4625665870;Unnamed;11.4162561;46.1641134;POINT (11.4162561 46.1641134);;;;;;peak
4625665871;Cima Bolénga;11.4054848;46.1626197;POINT (11.4054848 46.1626197);;;;;;peak
4625687575;Punto panoramico Croz Tont;11.2624476;46.10989;POINT (11.2624476 46.10989);;;;;;
4625698073;Unnamed;11.2763048;46.1172339;POINT (11.2763048 46.1172339);;;;;;
4627978760;Cima Pontevecchio;10.7268881;46.4255259;POINT (10.7268881 46.4255259);;;;;;peak
4627994678;Cima Verdignana;10.7262741;46.3992998;POINT (10.7262741 46.3992998);;;;;;peak
4627994679;Cima Vallon;10.7244408;46.3935325;POINT (10.7244408 46.3935325);;;;;;peak
4627994680;Monte Villar;10.7423683;46.3945443;POINT (10.7423683 46.3945443);;;;;;peak
4628003581;Cima Grande;10.7360233;46.372576;POINT (10.7360233 46.372576);;;;;;peak
4628003582;Cima Vegaia;10.7417898;46.3620011;POINT (10.7417898 46.3620011);;;;;;peak
4628003583;Cima Cadinel;10.7337779;46.3657146;POINT (10.7337779 46.3657146);;;;;;peak
4628058702;Monte Le Pozze;10.7626543;46.3688621;POINT (10.7626543 46.3688621);;;;;;peak
4628058703;Unnamed;10.75911;46.3681814;POINT (10.75911 46.3681814);;;;;;peak
4628721700;Sass dell'Anel;10.8312119;46.3502735;POINT (10.8312119 46.3502735);;;;;;peak
4629823324;Unnamed;10.8035948;46.3755507;POINT (10.8035948 46.3755507);;;;;;peak
4629823325;Unnamed;10.7995069;46.3705384;POINT (10.7995069 46.3705384);;;;;;peak
4629857337;Unnamed;10.7850551;46.3663575;POINT (10.7850551 46.3663575);;;;;;peak
4629857338;Cima Bassetta;10.769395;46.3646163;POINT (10.769395 46.3646163);;;;;;peak
4629885368;Monte Polinar;10.8129626;46.3851188;POINT (10.8129626 46.3851188);;;;;;peak
4629885369;Monte Gamberai;10.8393396;46.3791473;POINT (10.8393396 46.3791473);;;;;;peak
4629885370;Unnamed;10.8290657;46.3700651;POINT (10.8290657 46.3700651);;;;;;peak
4634295946;Torrione d'Albiolo;10.5836587;46.299665;POINT (10.5836587 46.299665);;;;;;peak
4634298944;Cocchiole;10.5853315;46.3184662;POINT (10.5853315 46.3184662);;;;;;peak
4634310234;Monte Comiciolo;10.6070665;46.3222719;POINT (10.6070665 46.3222719);;;;;;peak
4634318898;Palon Val Comasine;10.6563455;46.3391018;POINT (10.6563455 46.3391018);;;;;;peak
4634320532;Coni;10.6400734;46.3346395;POINT (10.6400734 46.3346395);;;;;;peak
4634320533;Unnamed;10.6404167;46.3319134;POINT (10.6404167 46.3319134);;;;;;peak
4635897554;La Crona;10.8726616;46.1045846;POINT (10.8726616 46.1045846);;;;;;peak
4635897555;La Crona Vecchia;10.871335;46.1005638;POINT (10.871335 46.1005638);;;;;;peak
4635897556;Monte Pizzo;10.8553514;46.093204;POINT (10.8553514 46.093204);;;;;;peak
4635913703;Cengeline;10.8420375;46.1089246;POINT (10.8420375 46.1089246);;;;;;peak
4635913704;Castello dei Camosci;10.8431532;46.0991875;POINT (10.8431532 46.0991875);;;;;;peak
4635920587;Le Binde;10.8437774;46.0952677;POINT (10.8437774 46.0952677);;;;;;peak
4635920588;Corno di Valgelada;10.8378171;46.0908869;POINT (10.8378171 46.0908869);;;;;;peak
4635937563;Monte Valandro;10.8711257;46.0743571;POINT (10.8711257 46.0743571);;;;;;peak
4635960468;Monte Ghirlo;10.8645668;46.0777633;POINT (10.8645668 46.0777633);;;;;;peak
4635960469;Croz Rossa;10.8357958;46.084335;POINT (10.8357958 46.084335);;;;;;peak
4635972275;Monte Dion;10.9184711;46.1294233;POINT (10.9184711 46.1294233);;;;;;peak
4635972276;Cima Soran;10.9177304;46.1220943;POINT (10.9177304 46.1220943);;;;;;peak
4635983181;Doss d'Arnal;10.9061464;46.1165562;POINT (10.9061464 46.1165562);;;;;;peak
4635983182;Dos di Dalum;10.9016169;46.1328577;POINT (10.9016169 46.1328577);;;;;;peak
4635996526;I Rossati;10.9152153;46.1251497;POINT (10.9152153 46.1251497);;;;;;peak
4635996527;Cima Sparaveri;10.9222163;46.1447711;POINT (10.9222163 46.1447711);;;;;;peak
4635996528;Monte Daino;10.9143206;46.1501256;POINT (10.9143206 46.1501256);;;;;;peak
4635996529;Croz della Selvata;10.9289832;46.158918;POINT (10.9289832 46.158918);;;;;;peak
4636941512;M. Remà;10.5195337;45.9399673;POINT (10.5195337 45.9399673);;;;;;peak
4636941513;Pissalat;10.5235178;45.9483416;POINT (10.5235178 45.9483416);;;;;;peak
4636945843;Monte Lavanech;10.5431129;45.9524796;POINT (10.5431129 45.9524796);;;;;;peak
4639413382;Unnamed;11.4498249;46.1819031;POINT (11.4498249 46.1819031);;;;;;peak
4639523121;Lasteolo sud;11.5435245;46.2151225;POINT (11.5435245 46.2151225);;;;;;peak
4641865490;Unnamed;11.474351;46.031311;POINT (11.474351 46.031311);;;;;;
4641962926;Tèrmen;11.3313608;46.1401583;POINT (11.3313608 46.1401583);;;;;;peak
4642558174;Unnamed;11.8173126;46.5199476;POINT (11.8173126 46.5199476);;;;;;peak
4644238364;Cima Segura;11.5810347;46.1364156;POINT (11.5810347 46.1364156);;;;;;peak
4644238365;Cima Costa Brunella;11.5836664;46.1275072;POINT (11.5836664 46.1275072);;;;;;peak
4644241680;Tombolin di Rava;11.5637066;46.1194549;POINT (11.5637066 46.1194549);;;;;;peak
4644252510;M. Fierollo;11.5895619;46.1072354;POINT (11.5895619 46.1072354);;;;;;peak
4644252511;M. Spiado;11.5890442;46.1040219;POINT (11.5890442 46.1040219);;;;;;peak
4646698988;Busa Alta Italiana;11.607665;46.2460726;POINT (11.607665 46.2460726);;;;;;peak
4646954095;Cima Moregna;11.6405552;46.2597894;POINT (11.6405552 46.2597894);;;;;;peak
4665478532;Cima del Campigolet;11.1674666;45.9719433;POINT (11.1674666 45.9719433);;;;;;peak
4665478533;Castellazzo;11.17828;45.96384;POINT (11.17828 45.96384);;;;;;peak
4665508711;Dosso del Gallo;11.171734;45.9663953;POINT (11.171734 45.9663953);;;;;;peak
4665511443;Monte Spizom;11.1566494;45.9484745;POINT (11.1566494 45.9484745);;;;;;peak
4665515255;Torrion;11.1483646;45.9425716;POINT (11.1483646 45.9425716);;;;;;peak
4665870910;Cengio Tondo;11.1236005;45.9361649;POINT (11.1236005 45.9361649);;;;;;peak
4676812561;Seconda Cima;11.183353;45.9485014;POINT (11.183353 45.9485014);;;;;;peak
4677810631;Unnamed;11.4097613;46.2375854;POINT (11.4097613 46.2375854);;;;;;peak
4677839481;Dosso della Sella;11.3805971;46.2172936;POINT (11.3805971 46.2172936);;;;;;peak
4677839483;Dos da le Laste;11.3846309;46.2279026;POINT (11.3846309 46.2279026);;;;;;peak
4678321851;Dos de l'Oselera;11.2597304;46.1161826;POINT (11.2597304 46.1161826);;;;;;peak
4678900846;Cima Uomo;10.9198;46.2788967;POINT (10.9198 46.2788967);;;;;;peak
4678907753;Cima Omet;10.9277324;46.2814618;POINT (10.9277324 46.2814618);;;;;;peak
4678931321;Cima di Tuena;10.9060762;46.2646538;POINT (10.9060762 46.2646538);;;;;;peak
4678931322;Cima del Vento;10.8991669;46.2627698;POINT (10.8991669 46.2627698);;;;;;peak
4678931323;Cima delle Livezze;10.8966134;46.2612566;POINT (10.8966134 46.2612566);;;;;;peak
4678931324;Cima Rocca;10.8944616;46.2593379;POINT (10.8944616 46.2593379);;;;;;peak
4678931325;Cima Paradiso;10.8950946;46.2565116;POINT (10.8950946 46.2565116);;;;;;peak
4678931326;Sasso Alto;10.8901798;46.2488205;POINT (10.8901798 46.2488205);;;;;;peak
4678944121;Castello Massodi Alto;10.9183764;46.1679046;POINT (10.9183764 46.1679046);;;;;;peak
4678944122;Naso dei Massodi;10.9127759;46.1700296;POINT (10.9127759 46.1700296);;;;;;peak
4678944123;Castelletto dei Massodi;10.9187158;46.1633905;POINT (10.9187158 46.1633905);;;;;;peak
4678944124;Croz del Rifugio;10.9040557;46.1523555;POINT (10.9040557 46.1523555);;;;;;peak
4678944125;Cima di Ceda;10.8921941;46.142714;POINT (10.8921941 46.142714);;;;;;peak
4678955207;Corno di Senaso;10.858183;46.126689;POINT (10.858183 46.126689);;;;;;peak
4678955208;Croda di Prato;10.8611191;46.1334859;POINT (10.8611191 46.1334859);;;;;;peak
4678955209;Cima di Vallon;10.8440898;46.1360748;POINT (10.8440898 46.1360748);;;;;;peak
4678955210;Cima di Forcolotta;10.8481182;46.1136179;POINT (10.8481182 46.1136179);;;;;;peak
4678955211;Marugini;10.8597268;46.1106428;POINT (10.8597268 46.1106428);;;;;;peak
4678972831;Monte Fibion;10.9540342;46.2018416;POINT (10.9540342 46.2018416);;;;;;peak
4679037710;Crozzon di Spora;10.9431957;46.1903975;POINT (10.9431957 46.1903975);;;;;;peak
4679037711;Monte Ridont;10.9382532;46.1873783;POINT (10.9382532 46.1873783);;;;;;peak
4679047288;Sasso di San Giovanni;10.9603486;46.1834179;POINT (10.9603486 46.1834179);;;;;;peak
4679048289;Daniola;10.9691664;46.1810525;POINT (10.9691664 46.1810525);;;;;;peak
4679129643;Cima Val Scura;10.9496258;46.2261909;POINT (10.9496258 46.2261909);;;;;;peak
4679129644;Croz de la Madona;10.9697425;46.2210518;POINT (10.9697425 46.2210518);;;;;;peak
4679129645;Termoncello;10.9469236;46.2195034;POINT (10.9469236 46.2195034);;;;;;peak
4679129646;Cima Val Strangola;10.9560432;46.2312362;POINT (10.9560432 46.2312362);;;;;;peak
4679134671;Cima Prà de l'Asen;10.9471858;46.2407541;POINT (10.9471858 46.2407541);;;;;;peak
4679134672;Costa Lugiangia;10.9278071;46.2492961;POINT (10.9278071 46.2492961);;;;;;peak
4679611153;Cima Brenta Bassa;10.8930746;46.1555921;POINT (10.8930746 46.1555921);;;;;;peak
4679611154;Croz di Selvata;10.8515087;46.140125;POINT (10.8515087 46.140125);;;;;;peak
4679611155;C. Padaiola;10.8476346;46.139261;POINT (10.8476346 46.139261);;;;;;peak
4679611156;C. Padaiola Bassa;10.8443953;46.1408916;POINT (10.8443953 46.1408916);;;;;;peak
4679611157;Cima Selvata;10.8423741;46.1434739;POINT (10.8423741 46.1434739);;;;;;peak
4681262412;Unnamed;10.9195528;46.4471251;POINT (10.9195528 46.4471251);;;;;;peak
4681304183;Unnamed;10.9157513;46.4438918;POINT (10.9157513 46.4438918);;;;;;peak
4681319573;Sass Fòra;10.8032046;46.4376654;POINT (10.8032046 46.4376654);;;;;;peak
4681319574;Monte Lago Corvo;10.794495;46.4412666;POINT (10.794495 46.4412666);;;;;;peak
4681319575;Castel Pagano;10.8594331;46.4233355;POINT (10.8594331 46.4233355);;;;;;peak
4681319576;Cima Zoccolo;10.8827171;46.4178318;POINT (10.8827171 46.4178318);;;;;;peak
4681319577;Cima delle Mandrie;10.8967009;46.4024305;POINT (10.8967009 46.4024305);;;;;;peak
4681319578;Rochet;10.8890514;46.3969634;POINT (10.8890514 46.3969634);;;;;;peak
4682068358;Unnamed;10.8650373;46.421028;POINT (10.8650373 46.421028);;;;;;peak
4682068359;Unnamed;10.8881258;46.4096666;POINT (10.8881258 46.4096666);;;;;;peak
4682068360;Unnamed;10.8886408;46.4067223;POINT (10.8886408 46.4067223);;;;;;peak
4682072236;Sera Spinal;10.8993483;46.4129265;POINT (10.8993483 46.4129265);;;;;;peak
4683228821;Corna Piana;10.9758433;45.7606574;POINT (10.9758433 45.7606574);;;;;;
4684112469;Cima Caladora;11.8182078;46.3288517;POINT (11.8182078 46.3288517);;;;;;peak
4693994316;Aia de Canon;11.5864254;46.1868681;POINT (11.5864254 46.1868681);Punto panoramico dove sostava con le sue pecore il pastore Canon. Il ricovero non esiste più.;;;;;
4696050496;Palon;11.0589012;46.0267833;POINT (11.0589012 46.0267833);;;;;;peak
4698636586;Unnamed;11.0585106;46.087511;POINT (11.0585106 46.087511);;;;;;
4700628120;Crozi d'Ezze;11.4107156;46.1365291;POINT (11.4107156 46.1365291);E' il punto più alto dei Crozi d'Ezze, raggiungibile con percorso alpinistico (1° grado) dalla bocchetta de Cagnon;;;;;peak
4704863617;Unnamed;11.1008492;45.8746337;POINT (11.1008492 45.8746337);;;;;;
4705599949;Unnamed;11.2795443;46.1165934;POINT (11.2795443 46.1165934);;;;;;
4705601357;Cros dei Mocheni;11.287478;46.1251331;POINT (11.287478 46.1251331);;;;;;
4708753959;Crozzi Brusadi;11.4006719;46.1601699;POINT (11.4006719 46.1601699);;;;;;peak
4711690485;Col di Fregio;11.4556638;46.1322983;POINT (11.4556638 46.1322983);;;;;;peak
4713668889;Tornion de l'Agnelessa;11.4206327;46.1383967;POINT (11.4206327 46.1383967);Tondeggiante cima perlopiù erbosa che sovrasta a nord la forcella Valtrigona. E' raggiungibile dalla bocchetta de Cagnon con alto sentiero di cresta.;;;;;peak
4714602823;Unnamed;11.4355508;46.1167175;POINT (11.4355508 46.1167175);;;;;;peak
4714616799;Monte Carli;11.4212248;46.1072641;POINT (11.4212248 46.1072641);;;;;;peak
4714623154;Col del Chelder;11.3923045;46.0916602;POINT (11.3923045 46.0916602);;;;;;peak
4719047001;Col delle Bagole;11.5906618;46.0438423;POINT (11.5906618 46.0438423);;;;;;peak
4719047003;Pale della Caldiera;11.5943755;46.0354397;POINT (11.5943755 46.0354397);;;;;;peak
4719047005;Cima la Presa;11.5845202;46.0543212;POINT (11.5845202 46.0543212);;;;;;peak
4719047006;Monte Cismon;11.5894946;46.0396956;POINT (11.5894946 46.0396956);;;;;;peak
4720060658;Cimon delle Buse de l'Oro;11.518968;46.2084875;POINT (11.518968 46.2084875);Punto culminante della dorsale che dalla forc. delle Buse de l'oro, a sud, va al Cimon de la Roa, a nord. Si sale con percorso elementare dalla sassosa conca a nord-ovest.;;;;;peak
4726377778;Doss Castel;11.0840992;46.1810741;POINT (11.0840992 46.1810741);;;;;;peak
4726382589;Belvedere;11.0832757;46.1803591;POINT (11.0832757 46.1803591);;;;;;
4730532359;Cima Quadra;10.6092332;46.038015;POINT (10.6092332 46.038015);;;;;;peak
4732288836;Croz de Conseria;11.5505343;46.1508214;POINT (11.5505343 46.1508214);"nome cima discordante tra carte Kompass, IGM e altre; sulla Croce di vetta (anno 2014) è scritto Nassare. Sulla CTP 2015 il Croz de Conseria è indicato più a ovest a q2156.8.";;;;;peak
4736636918;Monte Altissimo;10.7486552;45.9877588;POINT (10.7486552 45.9877588);;;;;;peak
4736741245;Cima Pala;10.7516089;45.9966106;POINT (10.7516089 45.9966106);;;;;;peak
4736754038;Monte Solvia;10.7588116;46.0031857;POINT (10.7588116 46.0031857);;;;;;peak
4736754039;Monte Frissèch;10.7661761;46.0048437;POINT (10.7661761 46.0048437);;;;;;peak
4740516468;Unnamed;11.1020678;46.2188097;POINT (11.1020678 46.2188097);;;;;;
4741787469;Dos del Tes;11.2323403;46.1074683;POINT (11.2323403 46.1074683);;;;;;peak
4741810936;Busa Grande;11.2983125;46.0356251;POINT (11.2983125 46.0356251);;;;;;peak
4742621616;Monte Consèria;11.5545432;46.1495415;POINT (11.5545432 46.1495415);;;;;;peak
4743346682;Unnamed;11.1648834;46.0238523;POINT (11.1648834 46.0238523);;;;;;
4752830635;Marzola Sud;11.18301;46.0261431;POINT (11.18301 46.0261431);;;;;;peak
4755837404;Monte Prestavel;11.4980547;46.3347386;POINT (11.4980547 46.3347386);;;;;;peak
4756652406;Unnamed;11.5192247;46.3527363;POINT (11.5192247 46.3527363);;;;;;peak
